DATAFLOW,INDICATOR: Indicator,MUNICIPALITY: Municipality,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_INDICATOR: Note,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_C1600(1.0),M040: P90,C300: Ettelbruck,A: Annual,2023,8329.2001953125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C150: Clervaux,A: Annual,2023,2.21883606910706,,,1: One
LU1:DF_C1600(1.0),M010: Average,C490: Kiischpelt,A: Annual,2023,5156.78955078125,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C050: Bertrange,A: Annual,2023,6378.66015625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C390: Habscht,A: Annual,2023,4911.009765625,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C290: Esch-sur-Sûre,A: Annual,2023,5.85264158248901,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C710: Préizerdaul,A: Annual,2023,2.10688424110413,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C960: Tuntange,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M040: P90,C810: Rumelange,A: Annual,2023,7738.8330078125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C120: Boulaide,A: Annual,2023,5.12940740585327,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C920: Steinsel,A: Annual,2023,2.36124420166016,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C1000: Vichten,A: Annual,2023,1.90182137489319,,,1: One
LU1:DF_C1600(1.0),M020: P10,C700: Pétange,A: Annual,2023,1692.93994140625,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C750: Redange/Attert,A: Annual,2023,2.53423285484314,,,1: One
LU1:DF_C1600(1.0),M040: P90,C430: Hobscheid,A: Annual,2023,,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,z: Not applicable,
LU1:DF_C1600(1.0),M070: P90/P50,C020: Bech,A: Annual,2023,2.11279249191284,,,1: One
LU1:DF_C1600(1.0),M010: Average,C070: Bettendorf,A: Annual,2023,4834.95263671875,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C870: Schifflange,A: Annual,2023,1710.06005859375,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C670: Niederanven,A: Annual,2023,9.45263862609863,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C190: Dalheim,A: Annual,2023,2.29090738296509,,,1: One
LU1:DF_C1600(1.0),M020: P10,C100: Biwer,A: Annual,2023,1664.01000976563,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C600: Manternach,A: Annual,2023,5235.759765625,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C1080: Wincrange,A: Annual,2023,1563.11999511719,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C600: Manternach,A: Annual,2023,11277.9404296875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C660: Mondorf-les-Bains,A: Annual,2023,6207.77783203125,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C830: Sandweiler,A: Annual,2023,9876.5146484375,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C140: Bous,A: Annual,2023,5160.91015625,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C540: Lenningen,A: Annual,2023,2.5226514339447,,,1: One
LU1:DF_C1600(1.0),M010: Average,C870: Schifflange,A: Annual,2023,5138.06591796875,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C1040: Walferdange,A: Annual,2023,8713.6640625,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C530: Larochette,A: Annual,2023,1539.08996582031,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C770: Remich,A: Annual,2023,3943.8798828125,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C220: Dippach,A: Annual,2023,5475.990234375,,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C230: Dudelange,A: Annual,2023,2.3266966342926,,,1: One
LU1:DF_C1600(1.0),M010: Average,C410: Helperknapp,A: Annual,2023,6550.4501953125,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C560: Lintgen,A: Annual,2023,4835.43994140625,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C960: Tuntange,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M010: Average,C240: Echternach,A: Annual,2023,4907.3603515625,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C980: Vallée de l'Ernz,A: Annual,2023,9018.009765625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C940: Tandel,A: Annual,2023,4279.8798828125,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C500: Koerich,A: Annual,2023,5.17352342605591,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C160: Colmar-Berg,A: Annual,2023,1.98171043395996,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C330: Flaxweiler,A: Annual,2023,2.39270949363709,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C500: Koerich,A: Annual,2023,2.32336068153381,,,1: One
LU1:DF_C1600(1.0),M020: P10,C910: Steinfort,A: Annual,2023,2200.27001953125,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C330: Flaxweiler,A: Annual,2023,5.3257007598877,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C630: Mertzig,A: Annual,2023,2.18971371650696,,,1: One
LU1:DF_C1600(1.0),M030: Median,C430: Hobscheid,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M010: Average,C370: Grevenmacher,A: Annual,2023,5969.4775390625,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C700: Pétange,A: Annual,2023,4371.68798828125,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C840: Sanem,A: Annual,2023,2.2152144908905,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C240: Echternach,A: Annual,2023,2.53029608726502,,,1: One
LU1:DF_C1600(1.0),M010: Average,C030: Beckerich,A: Annual,2023,5919.43994140625,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C690: Parc Hosingen,A: Annual,2023,1626.32995605469,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C1030: Waldbredimus,A: Annual,2023,2357.71997070313,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C880: Schuttrange,A: Annual,2023,7.59764528274536,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C100: Biwer,A: Annual,2023,2.36852645874023,,,1: One
LU1:DF_C1600(1.0),M020: P10,C480: Kehlen,A: Annual,2023,2447.07006835938,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C720: Putscheid,A: Annual,2023,6.17497968673706,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C1060: Weiswampach,A: Annual,2023,5.67545652389526,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C620: Mertert,A: Annual,2023,2.40519690513611,,,1: One
LU1:DF_C1600(1.0),M030: Median,C100: Biwer,A: Annual,2023,5171.759765625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C780: Roeser,A: Annual,2023,5242.1103515625,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C170: Consdorf,A: Annual,2023,6.22053146362305,,,1: One
LU1:DF_C1600(1.0),M020: P10,C140: Bous,A: Annual,2023,2047.34997558594,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C210: Differdange,A: Annual,2023,7403.5478515625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C1100: Wormeldange,A: Annual,2023,11864.6396484375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C790: Rosport,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M030: Median,C990: Vianden,A: Annual,2023,3517.6201171875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C560: Lintgen,A: Annual,2023,11060.6298828125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C420: Hesperange,A: Annual,2023,14400.470703125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C610: Mersch,A: Annual,2023,2.36572980880737,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C950: Troisvierges,A: Annual,2023,2.2899329662323,,,1: One
LU1:DF_C1600(1.0),M010: Average,C360: Goesdorf,A: Annual,2023,5815.24365234375,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C1050: Weiler-la-Tour,A: Annual,2023,9876.9248046875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C770: Remich,A: Annual,2023,9582.98046875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C080: Betzdorf,A: Annual,2023,2.49822163581848,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C400: Heffingen,A: Annual,2023,2.2393000125885,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C1090: Winseler,A: Annual,2023,2.49585628509521,,,1: One
LU1:DF_C1600(1.0),M010: Average,C580: Luxembourg,A: Annual,2023,9399.1123046875,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C320: Fischbach,A: Annual,2023,2153.73999023438,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C830: Sandweiler,A: Annual,2023,2447.07006835938,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C050: Bertrange,A: Annual,2023,16957.669921875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C290: Esch-sur-Sûre,A: Annual,2023,2.84087133407593,,,1: One
LU1:DF_C1600(1.0),M010: Average,C910: Steinfort,A: Annual,2023,7148.2734375,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C370: Grevenmacher,A: Annual,2023,6.2123966217041,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C150: Clervaux,A: Annual,2023,2.48214268684387,,,1: One
LU1:DF_C1600(1.0),M010: Average,C020: Bech,A: Annual,2023,6969.1591796875,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C1040: Walferdange,A: Annual,2023,2371.19995117188,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C090: Bissen,A: Annual,2023,4646.56982421875,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C440: Junglinster,A: Annual,2023,5932.330078125,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C510: Kopstal,A: Annual,2023,9.63029098510742,,,1: One
LU1:DF_C1600(1.0),M030: Median,C640: Mompach,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M050: P90/P10,C160: Colmar-Berg,A: Annual,2023,4.15042686462402,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C830: Sandweiler,A: Annual,2023,2.50417447090149,,,1: One
LU1:DF_C1600(1.0),M010: Average,C160: Colmar-Berg,A: Annual,2023,5610.9892578125,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C300: Ettelbruck,A: Annual,2023,3677.47998046875,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C650: Mondercange,A: Annual,2023,5215.3251953125,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C700: Pétange,A: Annual,2023,2.15925550460815,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C970: Useldange,A: Annual,2023,2.16664266586304,,,1: One
LU1:DF_C1600(1.0),M040: P90,C760: Reisdorf,A: Annual,2023,7625.52978515625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C110: Boevange-sur-Attert,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M020: P10,C270: Erpeldange-sur-Sûre,A: Annual,2023,2210.11010742188,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C960: Tuntange,A: Annual,2023,,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,z: Not applicable,
LU1:DF_C1600(1.0),M030: Median,C860: Schieren,A: Annual,2023,4523.30908203125,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C590: Mamer,A: Annual,2023,6.47356176376343,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C070: Bettendorf,A: Annual,2023,2.13492751121521,,,1: One
LU1:DF_C1600(1.0),M010: Average,C500: Koerich,A: Annual,2023,8049.572265625,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C570: Lorentzweiler,A: Annual,2023,7838.09765625,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C380: Grosbous,A: Annual,2023,4.18020963668823,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C210: Differdange,A: Annual,2023,2.23570537567139,,,1: One
LU1:DF_C1600(1.0),M020: P10,C820: Saeul,A: Annual,2023,2090,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C890: Septfontaines,A: Annual,2023,,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,z: Not applicable,
LU1:DF_C1600(1.0),M070: P90/P50,C530: Larochette,A: Annual,2023,2.22775411605835,,,1: One
LU1:DF_C1600(1.0),M010: Average,C780: Roeser,A: Annual,2023,8047.09033203125,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C420: Hesperange,A: Annual,2023,2.45977830886841,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C490: Kiischpelt,A: Annual,2023,2.67425894737244,,,1: One
LU1:DF_C1600(1.0),M020: P10,C610: Mersch,A: Annual,2023,1992.43994140625,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C550: Leudelange,A: Annual,2023,18465.41015625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C320: Fischbach,A: Annual,2023,2.23494505882263,,,1: One
LU1:DF_C1600(1.0),M010: Average,C150: Clervaux,A: Annual,2023,4875.2275390625,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C1040: Walferdange,A: Annual,2023,2.45051884651184,,,1: One
LU1:DF_C1600(1.0),M030: Median,C510: Kopstal,A: Annual,2023,6549.3046875,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C240: Echternach,A: Annual,2023,5.96508598327637,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C930: Strassen,A: Annual,2023,7.05084943771362,,,1: One
LU1:DF_C1600(1.0),M010: Average,C230: Dudelange,A: Annual,2023,5513.833984375,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C190: Dalheim,A: Annual,2023,1673.78002929688,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C970: Useldange,A: Annual,2023,10514.509765625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C740: Reckange-sur-Mess,A: Annual,2023,2.0375509262085,,,1: One
LU1:DF_C1600(1.0),M010: Average,C920: Steinsel,A: Annual,2023,9524.259765625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C230: Dudelange,A: Annual,2023,4146.72021484375,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C310: Feulen,A: Annual,2023,4476.41015625,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C030: Beckerich,A: Annual,2023,5.47195911407471,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C040: Berdorf,A: Annual,2023,5.57575559616089,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C280: Esch-sur-Alzette,A: Annual,2023,2.36842274665833,,,1: One
LU1:DF_C1600(1.0),M010: Average,C710: Préizerdaul,A: Annual,2023,5407.828125,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C340: Frisange,A: Annual,2023,11967.810546875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C690: Parc Hosingen,A: Annual,2023,8936.83984375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C1010: Wahl,A: Annual,2023,4.94620704650879,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C1080: Wincrange,A: Annual,2023,2.10074186325073,,,1: One
LU1:DF_C1600(1.0),M040: P90,C900: Stadtbredimus,A: Annual,2023,11212.75,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C480: Kehlen,A: Annual,2023,9074.6416015625,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C990: Vianden,A: Annual,2023,4463.63916015625,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C580: Luxembourg,A: Annual,2023,2447.07006835938,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C030: Beckerich,A: Annual,2023,1871.90002441406,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C600: Manternach,A: Annual,2023,2207.59008789063,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C620: Mertert,A: Annual,2023,5.49097061157227,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C570: Lorentzweiler,A: Annual,2023,2.49344348907471,,,1: One
LU1:DF_C1600(1.0),M010: Average,C460: Käerjeng,A: Annual,2023,6354.66259765625,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C090: Bissen,A: Annual,2023,5.52210903167725,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C770: Remich,A: Annual,2023,6.52684879302979,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C340: Frisange,A: Annual,2023,2.20860099792481,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C710: Préizerdaul,A: Annual,2023,1.97570967674255,,,1: One
LU1:DF_C1600(1.0),M020: P10,C430: Hobscheid,A: Annual,2023,,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,z: Not applicable,
LU1:DF_C1600(1.0),M030: Median,C530: Larochette,A: Annual,2023,3834.17993164063,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C850: Schengen,A: Annual,2023,4809.30029296875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C120: Boulaide,A: Annual,2023,9657.7001953125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C070: Bettendorf,A: Annual,2023,4.61245584487915,,,1: One
LU1:DF_C1600(1.0),M010: Average,C630: Mertzig,A: Annual,2023,5921.48681640625,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C350: Garnich,A: Annual,2023,12427.66015625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C600: Manternach,A: Annual,2023,5.10871124267578,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C060: Bettembourg,A: Annual,2023,2.32702016830444,,,1: One
LU1:DF_C1600(1.0),M010: Average,C080: Betzdorf,A: Annual,2023,8815.71484375,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C800: Rosport-Mompach,A: Annual,2023,10511.91015625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C670: Niederanven,A: Annual,2023,3.33338665962219,,,1: One
LU1:DF_C1600(1.0),M020: P10,C410: Helperknapp,A: Annual,2023,2269.47998046875,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C550: Leudelange,A: Annual,2023,6294.42578125,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C790: Rosport,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M060: P50/P10,C720: Putscheid,A: Annual,2023,2.91177129745483,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C140: Bous,A: Annual,2023,2.1768388748169,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C740: Reckange-sur-Mess,A: Annual,2023,2.58873200416565,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C160: Colmar-Berg,A: Annual,2023,2.0943660736084,,,1: One
LU1:DF_C1600(1.0),M030: Median,C020: Bech,A: Annual,2023,5615.6201171875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C630: Mertzig,A: Annual,2023,10320.9228515625,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C650: Mondercange,A: Annual,2023,11908.099609375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C040: Berdorf,A: Annual,2023,2.30288052558899,,,1: One
LU1:DF_C1600(1.0),M040: P90,C820: Saeul,A: Annual,2023,11245.349609375,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C440: Junglinster,A: Annual,2023,9011.642578125,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C050: Bertrange,A: Annual,2023,2447.07006835938,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C380: Grosbous,A: Annual,2023,4685.6201171875,,,0: Zero
LU1:DF_C1600(1.0),M070: P90/P50,C310: Feulen,A: Annual,2023,2.07281279563904,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C760: Reisdorf,A: Annual,2023,2.86055207252502,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C690: Parc Hosingen,A: Annual,2023,2.11309766769409,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C860: Schieren,A: Annual,2023,2.17254710197449,,,1: One
LU1:DF_C1600(1.0),M030: Median,C150: Clervaux,A: Annual,2023,3829.2509765625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C660: Mondorf-les-Bains,A: Annual,2023,4340.90185546875,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C980: Vallée de l'Ernz,A: Annual,2023,4184.18310546875,,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C020: Bech,A: Annual,2023,2.50482630729675,,,1: One
LU1:DF_C1600(1.0),M010: Average,C590: Mamer,A: Annual,2023,9598.2109375,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C110: Boevange-sur-Attert,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M030: Median,C250: Ell,A: Annual,2023,4774.10498046875,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C950: Troisvierges,A: Annual,2023,8409.5498046875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C1020: Waldbillig,A: Annual,2023,5.71963739395142,,,1: One
LU1:DF_C1600(1.0),M010: Average,C210: Differdange,A: Annual,2023,4366.81787109375,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C560: Lintgen,A: Annual,2023,2143.6298828125,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C420: Hesperange,A: Annual,2023,6019.25,,,0: Zero
LU1:DF_C1600(1.0),M040: P90,C080: Betzdorf,A: Annual,2023,14100.029296875,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C310: Feulen,A: Annual,2023,5542.08447265625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C570: Lorentzweiler,A: Annual,2023,5503.02978515625,,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C1080: Wincrange,A: Annual,2023,4080.72021484375,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C470: Kayl,A: Annual,2023,4.51949071884155,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C890: Septfontaines,A: Annual,2023,,,z: Not applicable,
LU1:DF_C1600(1.0),M070: P90/P50,C540: Lenningen,A: Annual,2023,2.4560399055481,,,1: One
LU1:DF_C1600(1.0),M010: Average,C760: Reisdorf,A: Annual,2023,4202.1123046875,,,0: Zero
LU1:DF_C1600(1.0),M010: Average,C1010: Wahl,A: Annual,2023,5992.25634765625,,,0: Zero
LU1:DF_C1600(1.0),M020: P10,C180: Contern,A: Annual,2023,2602.65991210938,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M030: Median,C700: Pétange,A: Annual,2023,3655.48999023438,,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C920: Steinsel,A: Annual,2023,6.14752292633057,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C990: Vianden,A: Annual,2023,1.94233119487762,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C580: Luxembourg,A: Annual,2023,2.68121933937073,,,1: One
LU1:DF_C1600(1.0),M020: P10,C280: Esch-sur-Alzette,A: Annual,2023,1497.41003417969,M20: the first decile (here referred to as P10) is the salary below which 10% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M060: P50/P10,C850: Schengen,A: Annual,2023,2.62044358253479,,,1: One
LU1:DF_C1600(1.0),M060: P50/P10,C190: Dalheim,A: Annual,2023,2.85618758201599,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C270: Erpeldange-sur-Sûre,A: Annual,2023,2.33268022537231,,,1: One
LU1:DF_C1600(1.0),M070: P90/P50,C990: Vianden,A: Annual,2023,2.00127196311951,,,1: One
LU1:DF_C1600(1.0),M040: P90,C670: Niederanven,A: Annual,2023,23131.26953125,M40: the ninth decile (here referred to as P90) is the salary below which 90% of salaries are situated,,0: Zero
LU1:DF_C1600(1.0),M050: P90/P10,C050: Bertrange,A: Annual,2023,6.92978525161743,,,1: One
LU1:DF_C1600(1.0),M050: P90/P10,C640: Mompach,A: Annual,2023,,,z: Not applicable,
